,City ID,City,Country,Lat,Lon,Date (UTC),Clouds (%),Humidity (%),Max Temp (F),Wind Speed (mph)
71,1649150,Bengkulu,ID,-3.8,102.27,1600360703,13,89,75.42,9.2609162406
72,3351663,Benguela,AO,-12.58,13.41,1600360703,20,78,73.4,10.513600563
73,3128273,Benicarló,ES,40.42,0.43,1600360704,95,72,79.0,17.9178596829
74,3105522,Bereda,ES,43.27,-7.54,1600360704,49,60,77.0,17.9178596829
75,2126710,Beringovskiy,RU,63.05,179.32,1600360704,100,84,43.74,25.478704343100002
76,780687,Berlevåg,NO,70.86,29.09,1600360704,40,70,46.4,23.0180744241
77,3864299,Bermejo,AR,-32.88,-68.8,1600360705,0,16,77.0,15.5019684897
78,5282297,Bethel,US,41.37,-73.41,1600360705,1,64,72.0,13.018969207800001
79,610298,Beyneu,KZ,45.32,55.2,1600360705,0,44,55.94,20.7587687712
80,1637001,Biak,ID,-0.91,122.88,1600360705,5,73,75.92,6.5989620555
81,2126682,Bilibino,RU,68.05,166.44,1600360705,95,96,30.74,6.3976377894
82,2446796,Bilma,NE,18.69,12.92,1600360706,86,13,102.25,4.6975662090000005
83,2175819,Biloela,AU,-24.42,150.5,1600360706,0,90,58.14,11.1623120871
84,3469989,Birigui,BR,-21.29,-50.34,1600360706,0,12,101.05,26.015569052700002
85,1283334,Birin,NP,26.89,88.07,1600360706,75,94,78.8,5.010737289600001
86,2346995,Biu,NG,10.61,12.19,1600360706,65,82,75.56,2.1027201126
87,3491355,Black River,JM,18.03,-77.85,1600360707,40,70,87.8,28.5209376975
88,2206939,Bluff,NZ,-46.6,168.33,1600360707,52,85,39.99,22.3693629
89,3664980,Boa Vista,BR,2.82,-60.67,1600360556,40,55,87.8,13.018969207800001
90,218680,Boende,CD,-0.22,20.87,1600360707,98,85,77.52,7.7621689263
91,575521,Bogorodskoye,RU,56.55,37.88,1600360707,100,95,52.43,23.465461682100003
92,575480,Bogovarovo,RU,58.98,47.02,1600360708,100,87,45.9,21.5640658356
93,5905393,Bonavista,CA,48.65,-53.11,1600360708,72,69,63.55,54.8496778308
94,2937959,Bone,DE,51.97,12.14,1600360708,0,46,64.99,4.4515032171
95,3405051,Borba,BR,-4.39,-59.59,1600360708,31,35,97.59,6.509484603900001
96,6457397,Bose,IT,45.46,8.01,1600360709,11,38,84.99,2.1474588384
97,2290836,Boundiali,CI,9.52,-6.49,1600360709,75,79,80.67,7.2029348538
98,2174444,Bowen,AU,-20.02,148.23,1600360709,90,88,69.8,18.007337134500002
99,4285317,Boyle,US,37.63,-84.87,1600360709,1,69,75.0,18.007337134500002
100,1648082,Boyolangu,ID,-8.12,111.89,1600360709,77,90,73.22,4.2054402252
101,2654970,Brae,GB,60.4,-1.35,1600360710,75,87,55.4,28.5209376975
102,1015776,Bredasdorp,ZA,-34.53,20.04,1600360710,0,67,59.0,13.018969207800001
103,4500920,Brigantine,US,39.41,-74.36,1600360710,20,73,75.99,18.007337134500002
104,2173911,Broken Hill,AU,-31.95,141.43,1600360710,75,53,71.6,23.0180744241
105,5110365,Broome,US,42.25,-75.83,1600360710,20,72,70.0,10.1556907566
106,2109528,Buala,SB,-8.14,159.59,1600360710,100,82,79.23,21.161417303400004
107,2278158,Buchanan,LR,5.88,-10.05,1600360711,75,70,87.8,25.5234430689
108,4255151,Bud,US,39.45,-86.18,1600360711,1,68,75.99,7.5161059344
109,1735079,Bukit Mertajam,MY,5.36,100.47,1600360711,20,94,80.6,3.7580529672
110,1722803,Buluang,PH,13.31,123.34,1600360711,97,88,76.69,10.066213305
111,2173323,Bundaberg,AU,-24.85,152.35,1600360711,9,93,61.0,18.007337134500002
112,107304,Buraidah,SA,26.33,43.98,1600360712,0,16,98.6,20.5127057793
113,4500994,Burlington,US,39.88,-74.64,1600360712,75,83,75.99,14.6519326995
114,2173125,Burnie,AU,-41.07,145.92,1600360712,99,83,44.01,4.4515032171
115,139817,Bushehr,IR,28.97,50.84,1600360712,0,63,93.2,20.5127057793
116,2075265,Busselton,AU,-33.65,115.33,1600360588,18,54,50.0,29.728883294099997
117,2110227,Butaritari,KI,3.07,172.79,1600360713,8,80,81.84,39.52666424430001
118,2172880,Byron Bay,AU,-28.65,153.62,1600360713,8,93,59.0,7.247673579600001
119,3404558,Cabedelo,BR,-6.98,-34.83,1600360713,40,61,82.4,38.5200429138
120,3985710,Cabo San Lucas,MX,22.89,-109.91,1600360713,20,58,90.0,4.9436292009
121,2520645,Cabra,ES,37.47,-4.44,1600360713,100,39,84.0,13.399248377100001
122,2520610,Caceres,ES,39.52,-6.37,1600360714,100,37,81.97,23.3088761418
123,3897347,Calama,CL,-22.47,-68.93,1600360471,0,7,71.6,15.5019684897
124,2270385,Camacha,PT,33.08,-16.33,1600360714,40,73,71.6,43.530780203400006
125,4015938,Villa Juárez,MX,24.65,-107.54,1600360714,40,70,89.01,11.453113804800001
126,3403251,Canto do Buriti,BR,-8.11,-42.94,1600360714,65,20,99.28,15.457229763900001
127,3576818,Cap Estate,LC,14.08,-60.95,1600360715,20,74,87.8,10.513600563
128,934649,Cap Malheureux,MU,-19.98,57.61,1600360715,31,69,72.0,15.658554030000001
129,3369157,Cape Town,ZA,-33.93,18.42,1600360654,2,63,64.0,20.5127057793
130,3466980,Caravelas,BR,-17.71,-39.25,1600360715,0,47,81.09,21.362741569500002
131,2074865,Carnarvon,AU,-24.87,113.63,1600360715,0,82,64.4,20.5127057793
132,5288636,Casa Grande,US,32.88,-111.76,1600360715,1,14,89.6,18.007337134500002
133,3402621,Casa Nova,BR,-9.42,-41.13,1600360716,68,31,87.8,25.5234430689
134,3466752,Cássia,BR,-20.58,-46.92,1600360716,5,16,96.1,8.656943442300001
135,3466704,Castro,BR,-24.79,-50.01,1600360716,91,66,73.29,19.2600214569
136,2940231,Castrop-Rauxel,DE,51.55,7.32,1600360716,1,52,64.99,6.71080887
137,3466696,Catalão,BR,-18.17,-47.95,1600360716,1,15,97.36,1.0066213305
138,3382160,Cayenne,GF,4.93,-52.33,1600360717,37,55,89.6,10.513600563
139,1274886,Chakrāta,IN,30.7,77.85,1600360717,0,95,59.68,10.9162490952
140,3921355,Challapata,BO,-18.9,-66.77,1600360717,60,46,48.81,12.9071223933
141,2171722,Charters Towers,AU,-20.1,146.27,1600360564,95,86,66.78,31.473693600300003
142,1508427,Charyshskoye,RU,51.4,83.56,1600360717,100,80,52.23,16.0164638364
143,569591,Chekhov,RU,55.14,37.47,1600360717,40,87,59.0,20.020579795499998
144,2126199,Cherskiy,RU,68.75,161.3,1600360718,100,95,35.37,18.2534001264
145,2038067,Chifeng,CN,42.27,118.96,1600360718,0,55,51.75,22.9285969725
146,2126123,Chokurdakh,RU,70.63,147.92,1600360718,100,94,41.61,20.6245525938
147,3443061,Chui,UY,-33.7,-53.46,1600360718,0,58,67.41,14.0703292641
148,3466165,Cidreira,BR,-30.18,-50.21,1600360465,87,81,64.85,14.1598067157
149,5924351,Clyde River,CA,70.47,-68.59,1600360719,75,69,37.4,25.5234430689
150,3576994,Cockburn Town,TC,21.46,-71.14,1600360719,80,79,83.61,29.281496036100002
151,2171099,Codrington,AU,-38.27,141.97,1600360719,100,80,46.22,20.7587687712
152,2171085,Coffs Harbour,AU,-30.3,153.13,1600360719,38,77,62.6,15.5019684897
153,3894426,Coyhaique,CL,-45.58,-72.07,1600360549,90,65,44.6,15.5019684897
154,5859699,College,US,64.86,-147.8,1600360719,75,57,52.0,18.007337134500002
155,3860443,Comodoro Rivadavia,AR,-45.87,-67.5,1600360720,40,19,59.0,64.5579813294
156,3893726,Constitución,CL,-35.33,-72.42,1600360720,1,62,62.37,35.8804580916
157,3893629,Coquimbo,CL,-29.95,-71.34,1600360587,0,72,59.0,23.0180744241
158,3942259,Coracora,PE,-15.03,-73.78,1600360720,12,27,62.17,24.9642089964
159,4152311,Crestview,US,30.76,-86.57,1600360627,75,88,73.99,28.5209376975
160,2033413,Cuiluan,CN,47.72,128.65,1600360720,47,92,47.03,5.2568002815
161,4462716,Cumberland,US,35.05,-78.87,1600360721,90,94,73.4,13.018969207800001
